lng,lat,citycode,csq,ind_code2,ind_code3,ind_code4,employment
115.9837584,39.71573281,1101,1,26,261,2614,234
116.4241577,39.90679914,1101,1,35,359,3599,360
116.395645,39.92998578,1101,1,26,261,2614,359
116.0508149,39.71787707,1101,1,38,383,3831,96
115.960507,39.7336537,1101,1,26,261,2619,1508
113.4614771,22.68708194,1101,1,38,382,3823,421
115.960507,39.7336537,1101,1,40,401,4019,515
115.960507,39.7336537,1101,1,44,442,4420,3942
115.960507,39.7336537,1101,1,29,291,2912,461
116.395645,39.92998578,1101,1,29,292,2923,222
116.395645,39.92998578,1101,1,38,382,3823,387
116.1310725,39.7530879,1101,1,26,263,2631,377
116.2268566,39.72303057,1101,1,30,302,3021,161
116.2371956,39.74753843,1101,1,31,313,3130,138
116.2379574,39.77680409,1101,1,13,132,1320,352
116.0451432,39.71197906,1101,1,22,223,2231,243
116.395645,39.92998578,1101,1,33,339,3399,250
116.1335078,39.75305642,1101,1,14,149,1491,116
116.1377431,39.72567105,1101,1,29,292,2921,407
116.3598298,39.79405593,1101,1,29,292,2929,105
115.9983324,39.75047962,1101,1,26,266,2669,520
116.395645,39.92998578,1101,1,29,292,2929,203
116.1126876,39.67350071,1101,1,33,339,3399,449
116.150773,39.68676757,1101,1,13,137,1371,516
116.4758333,39.9197964,1101,1,36,366,3660,313
116.395645,39.92998578,1101,1,29,292,2921,398
112.419951,23.08262329,1101,1,15,151,1513,354
116.0263648,39.69740876,1101,1,29,292,2929,166
116.358291,39.79259123,1101,1,30,308,3089,491
116.395645,39.92998578,1101,1,29,292,2926,133
116.4477846,39.8064295,1101,1,26,266,2662,420
116.484423,39.90486679,1101,1,15,151,1515,573
116.395645,39.92998578,1101,1,29,292,2926,69
116.395645,39.92998578,1101,1,29,291,2912,528
121.4363384,31.19507191,1101,1,34,344,3443,332
116.542529,39.72958075,1101,1,30,309,3099,114
116.4051703,39.63594501,1101,1,33,331,3311,385
116.4159475,39.70236832,1101,1,30,302,3022,226
116.3521122,39.76481307,1101,1,27,276,2760,317
116.357166,39.7627834,1101,1,18,181,1810,1555
116.395645,39.92998578,1101,1,33,336,3360,386
116.4132181,39.70048297,1101,1,33,331,3311,495
116.2837871,39.79185547,1101,1,37,371,3714,1088
116.395645,39.92998578,1101,1,30,302,3022,205
116.3665299,39.76524436,1101,1,38,382,3823,561
116.3344559,39.73368263,1101,1,30,305,3055,823
116.3275351,39.75158254,1101,1,27,274,2740,488
116.3543275,39.76228512,1101,1,41,411,4119,203
116.534713,39.81374046,1101,1,23,231,2311,147
116.2523364,40.17325904,1101,1,25,251,2511,180
116.429928,39.7344691,1101,1,35,352,3525,563
116.3577904,39.76161121,1101,1,35,352,3525,338
116.4393304,39.73728857,1101,1,26,266,2662,345
116.362802,39.80135803,1101,1,30,306,3062,55
116.4551518,39.75550222,1101,1,26,264,2645,389
116.3171903,39.69322363,1101,1,13,137,1371,392
116.5438994,39.69051691,1101,1,29,291,2913,251
116.352331,39.76437229,1101,1,33,331,3311,728
116.395645,39.92998578,1101,1,25,251,2511,1420
116.395645,39.92998578,1101,1,30,302,3029,330
116.6510356,39.6946232,1101,1,29,292,2926,233
116.5405748,39.68981277,1101,1,27,272,2720,191
116.395645,39.92998578,1101,1,26,266,2662,235
116.3639244,39.79091344,1101,1,29,292,2926,502
116.6765737,39.65529535,1101,1,33,333,3333,705
116.4505042,39.94515541,1101,1,33,331,3311,176
116.4681786,39.8711771,1101,1,35,359,3591,679
116.4484061,39.80073242,1101,1,18,181,1810,278
116.3527629,39.77877224,1101,1,34,344,3444,201
116.2946728,39.81683004,1101,1,38,383,3831,255
116.4345972,39.8636911,1101,1,26,266,2661,320
117.0369969,40.07952872,1101,1,26,262,2624,823
117.1796754,40.13135597,1101,1,18,182,1820,451
117.1789375,40.131588,1101,1,18,181,1810,1485
117.2029898,40.17390428,1101,1,18,183,1830,440
116.395645,39.92998578,1101,1,15,152,1523,561
117.0159581,40.18665227,1101,1,15,151,1512,210
116.395645,39.92998578,1101,1,34,348,3484,393
117.092765,40.12787233,1101,1,14,149,1495,1083
116.395645,39.92998578,1101,1,14,141,1419,2906
116.395645,39.92998578,1101,1,22,223,2231,450
116.395645,39.92998578,1101,1,40,401,4014,1442
117.1392074,40.16812466,1101,1,38,382,3823,134
117.0343034,40.14895906,1101,1,13,132,1320,205
117.0591719,40.21257977,1101,1,35,357,3572,447
116.8357396,40.42152276,1102,1,26,261,2613,366
116.8221046,40.36170933,1102,1,29,292,2929,599
116.8327018,40.3786695,1102,1,34,344,3443,1104
116.3305806,39.97441724,1102,1,15,151,1513,1133
116.395645,39.92998578,1102,1,33,339,3391,210
116.9879758,40.37645561,1102,1,8,81,810,1664
116.8352921,40.34071967,1102,1,29,292,2929,81
116.395645,39.92998578,1101,1,23,233,2330,395
116.8204923,40.36330456,1102,1,38,381,3812,308
117.1519922,40.61135467,1102,1,8,81,810,735
117.0167653,40.45607386,1102,1,33,331,3312,641
116.8420111,40.38652548,1101,1,27,276,2760,274
116.9296926,40.37868708,1102,1,29,292,2929,316
116.1768958,40.18981285,1102,1,42,422,4220,395
116.8526587,40.37111023,1102,1,44,443,4430,231
116.395645,39.92998578,1101,1,35,351,3512,265
116.395645,39.92998578,1102,1,44,443,4430,111
116.6010414,40.05440855,1102,1,18,181,1810,142
116.8053036,40.36402027,1102,1,22,223,2239,439
116.8371791,40.33959883,1102,1,18,181,1810,248
116.1479245,40.09103275,1102,1,29,292,2922,201
116.395645,39.92998578,1102,1,13,132,1320,80
116.8486542,40.4658556,1102,1,34,346,3461,409
116.395645,39.92998578,1102,1,30,309,3099,325
116.8290168,40.36246939,1102,1,46,461,4610,127
116.5662005,39.70098241,1102,1,18,181,1810,246
116.4933167,39.82992844,1102,1,36,362,3620,86
116.4585826,39.92449661,1102,1,18,181,1810,706
116.8459302,40.47578405,1102,1,18,181,1810,537
116.8828978,40.63391529,1102,1,8,81,810,1077
116.829459,40.36600595,1102,1,29,292,2928,680
117.1388157,40.54745209,1102,1,8,81,810,724
116.8275367,40.36860805,1102,1,38,382,3821,402
116.9019927,40.39998327,1102,1,33,331,3312,482
116.8037763,40.35881031,1102,1,33,333,3333,367
116.4893287,39.98807882,1101,1,45,450,4500,92
117.008697,40.05352415,1101,1,35,351,3513,453
115.9903151,40.45129969,1102,1,39,395,3952,324
116.4666494,39.87344514,1101,1,38,382,3823,390
115.9912494,40.45221603,1102,1,27,274,2740,295
116.395645,39.92998578,1102,1,13,139,1392,690
115.9951452,40.45398082,1102,1,34,346,3464,108
115.9089348,40.37182824,1102,1,30,306,3062,333
115.93658,40.36986466,1102,1,27,272,2720,331
116.0074131,40.46736539,1102,1,13,132,1320,228
115.9954887,40.44768462,1102,1,38,383,3831,455
115.9919985,40.45041384,1102,1,27,274,2740,50
115.9760435,40.41779622,1102,1,26,262,2625,306
117.4675652,38.71552618,1201,1,11,112,1120,16628
117.189619,39.1774035,1201,1,38,383,3831,1221
117.1512,39.14123807,1201,1,33,332,3321,513
117.8129847,39.2579365,1201,1,10,103,1030,4092
117.353358,39.10467269,1201,1,37,371,3714,343
117.2108131,39.1439299,1201,1,44,442,4420,9595
117.3154499,39.16266211,1201,1,26,264,2642,242
117.2352013,39.0986149,1201,1,24,243,2437,1060
117.7274215,38.99369887,1201,1,11,112,1120,60
117.2509753,39.1774686,1201,1,34,344,3443,1222
117.7194042,39.07610583,1201,1,44,443,4430,737
117.2766309,39.65516133,1201,1,18,181,1810,389
117.1480081,39.10524951,1201,1,39,396,3961,666
117.2108131,39.1439299,1201,1,40,401,4014,425
117.2176456,39.16132326,1201,1,39,393,3932,258
117.2348582,39.11346366,1201,1,23,231,2319,1419
117.2502525,39.06448246,1201,1,44,441,4411,769
116.9852464,38.91064186,1202,1,32,326,3261,657
117.3647836,39.17151029,1201,1,23,231,2311,389
117.5189094,39.02954129,1201,1,25,252,2520,1121
117.6566893,39.02852966,1201,1,10,103,1030,3793
117.0366182,38.86320474,1202,1,17,171,1712,719
117.2043357,39.11227007,1201,1,31,312,3120,25485
117.2745856,39.09248146,1201,1,31,314,3140,3601
117.2542891,39.08652759,1201,1,34,343,3439,847
117.8282707,39.35480205,1202,1,34,344,3441,770
117.1556836,39.11722606,1201,1,35,357,3572,895
117.2164818,39.12756718,1201,1,46,461,4610,1256
117.0589449,39.15802927,1201,1,44,441,4411,1164
117.1253241,39.14623739,1201,1,27,272,2720,1015
117.0986111,39.48020728,1201,1,19,195,1952,958
117.0204536,39.45931393,1201,1,37,376,3761,4181
117.4232677,39.13866407,1201,1,38,385,3856,398
117.4342962,38.69868323,1201,1,35,351,3512,297
117.45865,38.72665471,1201,1,35,351,3512,1797
117.2407134,39.02425141,1201,1,29,292,2921,348
117.1554757,39.21025244,1201,1,36,366,3660,793
117.0849579,39.10804337,1201,1,36,366,3660,899
117.4064764,39.1378039,1201,1,35,352,3525,1513
117.1362932,39.21801482,1201,1,33,332,3322,472
117.1346949,39.2453043,1201,1,27,272,2720,1011
117.1310861,39.26283729,1201,1,38,383,3831,302
117.7093174,39.07595781,1201,1,27,272,2720,731
117.2108131,39.1439299,1201,1,27,274,2740,551
117.2108131,39.1439299,1201,1,34,344,3441,856
117.4055005,39.90539925,1202,1,15,151,1512,443
117.3590653,39.25091806,1201,1,26,264,2641,204
117.143374,39.28046946,1201,1,30,301,3011,468
117.3931209,39.56618987,1201,1,18,181,1810,699
117.7383466,39.33400673,1202,1,38,382,3823,579
117.2361293,39.03370027,1201,1,33,339,3399,4394
117.3213512,39.02768377,1201,1,22,222,2221,252
116.8814654,39.53561252,1201,1,13,133,1331,47
117.0490525,39.12976598,1201,1,36,361,3610,10205
117.1825793,39.133137,1201,1,24,243,2432,882
117.0771681,39.08116329,1201,1,38,384,3841,7085
117.2476761,38.82402179,1201,1,33,334,3340,186
117.7648322,39.02031619,1201,1,30,302,3021,356
117.6897224,39.03318523,1201,1,44,441,4411,600
117.399338,39.13745206,1201,1,34,346,3463,360
117.8121873,39.21890968,1201,1,37,373,3735,189
117.2108131,39.1439299,1201,1,27,274,2740,4212
117.6909529,39.05707941,1201,1,29,292,2928,215
117.7610496,39.008128,1201,1,44,442,4420,348
117.1930149,39.11961619,1201,1,38,382,3824,395
117.2621778,39.02807477,1201,1,36,366,3660,526
117.1437904,39.1715616,1201,1,27,274,2740,366
117.2108131,39.1439299,1201,1,32,326,3261,347
117.2854094,39.1013742,1201,1,34,342,3421,1452
117.2108131,39.1439299,1201,1,34,343,3439,619
117.1973816,39.12320818,1201,1,44,443,4430,798
117.2108131,39.1439299,1201,1,26,261,2619,299
117.3040933,39.09462194,1201,1,33,331,3311,74
117.4294274,39.06413215,1201,1,26,261,2614,559
117.2418745,39.08449398,1201,1,39,397,3971,416
117.2585021,39.03639494,1201,1,35,359,3592,568
117.2563123,39.07485795,1201,1,40,403,4030,548
117.2625965,39.08516758,1201,1,31,314,3140,1601
117.2108131,39.1439299,1201,1,27,276,2760,685
117.2108131,39.1439299,1201,1,44,443,4430,688
117.2867302,39.03797664,1201,1,24,241,2411,397
117.1788585,39.12639738,1201,1,44,443,4430,404
117.1507396,39.14245893,1201,1,36,366,3660,373
117.1496377,39.11384898,1201,1,13,136,1361,668
117.0972409,39.16794868,1201,1,24,244,2442,572
117.1508097,39.1419776,1201,1,36,366,3660,725
117.2108131,39.1439299,1201,1,38,383,3831,258
117.0865973,39.15250105,1201,1,38,383,3831,189
117.1587703,39.14627452,1201,1,14,141,1411,239
117.1555881,39.14155163,1201,1,26,268,2682,409
115.4991709,38.86439372,1201,1,35,358,3586,324
117.2108131,39.1439299,1201,1,39,396,3962,1320
117.1544264,39.12503761,1201,1,39,391,3911,551
117.2603908,39.07942762,1201,1,36,366,3660,414
117.1263038,39.09531514,1201,1,40,401,4011,121
117.2108131,39.1439299,1201,1,26,268,2683,767
117.0553555,39.40566669,1201,1,27,274,2740,317
117.1844941,39.07331124,1201,1,38,384,3849,263
117.145625,39.13770735,1201,1,23,231,2319,510
117.2108131,39.1439299,1201,1,39,393,3939,244
117.2626543,39.23460636,1201,1,38,382,3824,623
117.2108131,39.1439299,1202,1,26,261,2614,161
117.5516544,39.09848353,1201,1,27,272,2720,656
117.2108131,39.1439299,1201,1,35,358,3584,419
117.1964321,39.18682618,1201,1,35,351,3513,1187
117.2193695,39.19004971,1202,1,36,366,3660,512
117.193861,39.17284745,1201,1,38,382,3824,432
117.2188882,39.19331201,1201,1,38,382,3823,493
117.355566,39.07584108,1201,1,22,222,2221,383
117.2000023,39.17574278,1201,1,18,182,1820,505
117.1530017,39.15030665,1201,1,36,366,3660,355
117.2108131,39.1439299,1201,1,27,273,2730,385
117.2511138,38.98162769,1201,1,27,274,2740,514
117.1609915,39.18635725,1201,1,15,151,1512,843
117.2085369,39.2735129,1201,1,33,331,3311,469
117.0749954,39.14992316,1201,1,38,383,3831,192
117.6490814,39.00793614,1201,1,29,292,2923,331
117.6536765,39.08308969,1201,1,34,348,3484,473
117.6566969,39.00391719,1201,1,26,261,2612,4190
117.2108131,39.1439299,1201,1,37,373,3731,1205
117.6949781,39.02694309,1201,1,26,261,2612,2931
117.6924855,38.97793009,1201,1,44,442,4420,755
117.4429505,40.05093737,1201,1,26,261,2612,500
117.6629927,39.02878942,1201,1,44,443,4430,701
117.6839245,39.01728107,1201,1,44,443,4430,304
117.2108131,39.1439299,1201,1,23,231,2319,132
117.1953408,39.10917998,1201,1,44,443,4430,334
117.5132914,39.12598755,1201,1,26,266,2661,267
117.6985499,38.97152939,1201,1,26,266,2661,150
117.6653605,39.08567241,1201,1,45,450,4500,275
117.7171933,39.07929102,1201,1,37,373,3735,300
117.6490814,39.00793614,1201,1,34,344,3443,103
116.9494354,38.93147036,1201,1,26,261,2612,212
117.6283574,39.03717593,1201,1,13,136,1361,502
117.4429505,40.05093737,1201,1,29,292,2923,353
117.8114889,39.27006359,1201,1,26,261,2612,875
117.2108131,39.1439299,1201,1,30,309,3091,323
117.2108131,39.1439299,1201,1,33,334,3340,387
117.7658698,39.25064945,1201,1,26,261,2612,304
117.2108131,39.1439299,1201,1,22,223,2231,552
117.2108131,39.1439299,1201,1,25,251,2511,172
117.8197467,39.26474837,1201,1,29,292,2922,696
117.8735301,39.24777318,1201,1,36,366,3660,403
117.8735301,39.24777318,1201,1,26,266,2661,491
117.3763323,38.86598,1201,1,29,291,2912,786
117.3693952,38.86339691,1201,1,29,291,2912,1136
117.4240936,38.8725269,1201,1,33,336,3360,299
117.3755281,38.86091646,1201,1,29,291,2913,464
117.2108131,39.1439299,1201,1,26,261,2614,399
117.2224788,38.68931359,1201,1,38,382,3823,203
117.223642,38.68943384,1201,1,29,292,2926,417
117.5028073,39.06221203,1201,1,33,332,3329,76
117.379253,38.84522011,1201,1,36,366,3660,819
117.3845333,38.68386668,1201,1,34,348,3489,304
117.3980433,38.63980974,1201,1,22,223,2231,273
117.305556,38.82078734,1201,1,26,264,2644,660
117.3759096,38.85038329,1201,1,26,266,2661,317
117.2108131,39.1439299,1201,1,36,366,3660,443
117.3807944,38.72957287,1201,1,26,264,2643,543
117.3807944,38.72957287,1201,1,33,336,3360,174
117.2806134,39.07849028,1201,1,22,222,2221,349
117.3863462,38.86862245,1201,1,25,251,2511,225
117.2053577,38.68773748,1201,1,29,292,2923,405
117.3677846,38.66418528,1201,1,26,268,2689,18
117.4400037,38.84344635,1201,1,25,251,2511,1635
117.2108131,39.1439299,1201,1,37,376,3761,211
117.2839467,39.13576339,1201,1,36,366,3660,416
117.3229993,39.09976422,1201,1,13,135,1351,998
117.3068459,39.1513544,1201,1,26,268,2689,428
117.4090485,39.05343434,1201,1,33,331,3311,303
117.4147823,39.13960464,1201,1,31,313,3130,327
117.2735985,39.20173813,1201,1,33,333,3333,405
117.4889303,39.08302857,1201,1,30,302,3022,1281
117.2108131,39.1439299,1201,1,33,333,3333,585
117.2824979,39.13402486,1201,1,38,381,3812,253
117.2108131,39.1439299,1201,1,22,222,2221,106
117.5085933,39.04592858,1201,1,31,314,3140,315
117.2348844,39.23725695,1201,1,26,266,2661,134
117.3691331,39.06449784,1201,1,40,401,4011,471
117.2108131,39.1439299,1201,1,39,397,3971,404
117.4147823,39.13960464,1201,1,34,342,3425,267
117.2108131,39.1439299,1201,1,34,344,3442,495
117.2566128,39.07615751,1201,1,23,231,2319,102
117.4458969,39.07553227,1201,1,34,343,3432,362
117.4147823,39.13960464,1201,1,26,266,2662,241
117.1278616,39.170905,1201,1,27,274,2740,661
117.2108131,39.1439299,1201,1,22,223,2231,1040
117.0166893,39.10653101,1201,1,38,381,3819,393
117.1814757,38.95284887,1201,1,32,326,3261,233
117.2600422,39.00692624,1201,1,33,339,3399,534
117.0754088,39.04156835,1201,1,26,264,2644,1373
116.9879147,39.09832258,1201,1,33,336,3360,373
117.1356966,39.10414166,1201,1,27,271,2710,505
117.2108131,39.1439299,1201,1,36,366,3660,305
116.9494354,38.93147036,1201,1,26,264,2644,373
117.1399744,39.05957954,1201,1,26,264,2644,454
117.4049148,38.67256617,1201,1,26,261,2613,437
117.0705088,39.13857109,1201,1,39,397,3971,397
117.2405833,39.03606591,1201,1,27,271,2710,87
117.0414987,39.03899637,1201,1,26,261,2614,2083
117.2087952,38.9860327,1201,1,31,314,3140,342
117.2108131,39.1439299,1201,1,33,339,3391,364
117.2108131,39.1439299,1201,1,17,176,1761,759
117.0499041,39.12468884,1201,1,36,366,3660,666
117.0735785,39.15306819,1201,1,34,346,3467,318
117.2452539,39.02787318,1201,1,45,450,4500,457
117.2108131,39.1439299,1201,1,36,366,3660,251
117.2154825,39.02761436,1201,1,33,331,3311,199
117.0518243,39.07595536,1201,1,27,271,2710,827
117.39291,38.96979053,1201,1,26,264,2644,184
117.5046371,38.98691393,1201,1,34,343,3432,398
117.523427,38.99964267,1201,1,18,181,1810,292
117.5081178,38.9919546,1201,1,34,341,3411,227
117.326808,39.01737155,1201,1,33,339,3391,38
117.3171024,39.01125784,1201,1,33,336,3360,428
117.489504,38.95783427,1201,1,33,334,3340,284
117.4901313,38.95404661,1201,1,34,344,3443,1150
117.4371285,38.9168261,1201,1,34,346,3463,143
117.3861757,38.97602511,1201,1,33,337,3371,371
117.3845338,39.00830628,1201,1,34,342,3421,348
117.2108131,39.1439299,1201,1,33,331,3312,371
117.4333129,38.92120619,1201,1,29,291,2913,668
117.3865049,38.97654046,1201,1,30,305,3055,280
117.4181064,38.99606907,1201,1,22,222,2223,390
117.4206228,38.98032882,1201,1,33,331,3311,344
116.9494354,38.93147036,1201,1,26,261,2614,383
117.2967625,38.95535077,1201,1,26,264,2644,170
117.2108131,39.1439299,1202,1,37,371,3714,261
117.1307441,39.09355703,1201,1,26,263,2631,275
117.4669371,39.01486095,1201,1,25,251,2511,280
117.39291,38.96979053,1201,1,26,264,2644,353
117.2108131,39.1439299,1201,1,30,301,3011,186
117.2108131,39.1439299,1201,1,14,149,1493,165
117.3788417,39.02339528,1201,1,35,351,3512,371
117.3133897,39.00204493,1201,1,26,266,2669,438
117.3149028,39.03978089,1201,1,31,314,3140,398
117.1792124,39.20394033,1201,1,30,301,3011,463
117.1763375,39.25220536,1201,1,26,266,2661,317
117.2634833,39.22568866,1201,1,34,342,3421,561
117.0403873,39.19243733,1201,1,33,331,3311,250
117.2542596,39.23249813,1201,1,14,141,1419,312
117.2108131,39.1439299,1201,1,29,291,2919,809
117.269041,39.3226082,1201,1,26,263,2631,436
117.1372061,39.19456208,1201,1,32,325,3250,743
117.1844048,39.26889693,1201,1,31,314,3140,81
117.0062565,39.22745579,1201,1,26,264,2642,250
117.2179438,39.35591893,1201,1,32,326,3261,978
117.2108131,39.1439299,1201,1,26,266,2662,150
117.1364454,39.24601207,1201,1,26,266,2661,816
117.2182216,39.22222733,1201,1,34,344,3443,358
117.2365963,39.21836741,1201,1,29,291,2911,2056
117.4258612,40.06352266,1201,1,38,383,3831,383
117.0106392,39.2033087,1201,1,26,263,2631,258
117.3373638,39.28456023,1201,1,27,275,2750,741
117.2108131,39.1439299,1201,1,35,359,3591,171
117.2580874,39.22637242,1201,1,38,383,3831,682
117.2282824,39.33447853,1201,1,34,343,3435,211
117.1365699,39.26696537,1201,1,38,383,3831,319
117.1886563,39.18627036,1201,1,37,376,3761,309
117.1806061,39.25913063,1201,1,33,334,3340,355
117.2326409,39.21844328,1201,1,38,383,3831,400
117.8271353,39.30426751,1202,1,13,131,1310,517
117.8330366,39.30951938,1202,1,15,151,1512,584
117.5793264,39.33625742,1202,1,37,371,3713,154
117.8319539,39.33432833,1202,1,34,344,3441,1439
117.8319539,39.33432833,1202,1,34,344,3441,1180
117.689424,39.381561,1202,1,31,314,3140,1241
117.8234766,39.3100441,1202,1,23,231,2319,383
117.838485,39.32735822,1202,1,44,443,4430,428
117.2108131,39.1439299,1202,1,26,266,2662,452
117.8284122,39.33169008,1202,1,39,397,3971,125
